1301788740,2.941283333
1301788680,3.047383333
1301788620,3.273283333
1301788560,3.316566667
1301788500,3.310500000
1301788440,2.490966667
1301788380,2.460050000
1301788320,2.443033333
1301788260,2.418966667
1301788200,2.323233333
1301788140,2.379966667
1301788080,2.360083333
1301788020,2.340716667
1301787960,2.340850000
1301787900,2.334983333
1301787840,2.357250000
1301787780,2.312300000
1301787720,2.263250000
1301787660,2.245666667
1301787600,2.328650000
1301787540,3.421550000
1301787480,3.260983333
1301787420,2.277016667
1301787360,2.312233333
1301787300,2.243483333
1301787240,2.236650000
1301787180,2.245933333
1301787120,2.252150000
1301787060,2.164933333
1301787000,2.195266667
1301786940,2.295783333
1301786880,2.461566667
1301786820,2.447950000
1301786760,2.439883333
1301786700,3.090400000
1301786640,3.330183333
1301786580,2.608183333
1301786520,2.607650000
1301786460,2.664200000
1301786400,2.603316667
1301786340,2.651016667
1301786280,2.634866667
1301786220,2.664416667
1301786160,2.616416667
1301786100,2.531383333
1301786040,2.512183333
1301785980,2.523016667
1301785920,2.495033333
1301785860,2.515350000
1301785800,2.527816667
1301785740,2.625100000
1301785680,2.628883333
1301785620,2.611266667
1301785560,2.599100000
1301785500,2.667766667
1301785440,2.664766667
1301785380,2.576150000
1301785320,2.586350000
1301785260,2.592433333
1301785200,2.601050000
1301785140,2.589016667
1301785080,2.600866667
1301785020,2.614950000
1301784960,2.659900000
1301784900,3.355316667
1301784840,3.369500000
1301784780,2.800000000
1301784720,2.642383333
1301784660,2.643566667
1301784600,2.653833333
1301784540,2.655016667
1301784480,2.724233333
1301784420,2.673200000
1301784360,2.615133333
1301784300,2.767716667
1301784240,2.422183333
1301784180,2.396850000
1301784120,2.413733333
1301784060,2.399016667
1301784000,2.410200000
1301783940,2.390233333
1301783880,2.394600000
1301783820,2.429416667
1301783760,2.308233333
1301783700,2.238683333
1301783640,2.259700000
1301783580,3.250133333
1301783520,3.022733333
1301783460,2.292516667
1301783400,2.276366667
1301783340,2.268450000
1301783280,2.273766667
1301783220,2.282183333
1301783160,2.269166667
1301783100,2.267550000
1301783040,2.281900000
1301782980,2.296383333
1301782920,2.242200000
1301782860,2.121450000
1301782800,1.930533333
1301782740,1.872150000
1301782680,1.921116667
1301782620,1.944216667
1301782560,1.930266667
1301782500,1.909500000
1301782440,1.907450000
1301782380,1.916533333
1301782320,1.983500000
1301782260,2.141200000
1301782200,2.137033333
1301782140,2.141566667
1301782080,2.139783333
1301782020,2.147916667
1301781960,2.352350000
1301781900,2.662516667
1301781840,2.657233333
1301781780,2.644616667
1301781720,2.641516667
1301781660,2.641566667
1301781600,2.642850000
1301781540,2.641483333
1301781480,2.653766667
1301781420,2.540250000
1301781360,2.503716667
1301781300,2.511266667
1301781240,2.577783333
1301781180,2.581800000
1301781120,2.570050000
1301781060,2.599100000
1301781000,2.573816667
1301780940,2.556666667
1301780880,2.612983333
1301780820,2.528416667
1301780760,2.497150000
1301780700,2.558900000
1301780640,2.575766667
1301780580,2.554883333
1301780520,2.520700000
1301780460,2.549850000
1301780400,2.484066667
1301780340,2.375350000
1301780280,2.246800000
1301780220,2.242533333
1301780160,2.245350000
1301780100,2.112783333
1301780040,2.049450000
1301779980,2.361716667
1301779920,3.727933333
1301779860,4.041450000
1301779800,3.746300000
1301779740,3.502050000
1301779680,2.472116667
1301779620,3.844466667
1301779560,4.275416667
1301779500,4.305716667
1301779440,2.976016667
1301779380,2.621683333
1301779320,2.595683333
1301779260,2.596383333
1301779200,2.607016667
1301779140,2.386733333
1301779080,2.313466667
1301779020,2.346966667
1301778960,2.348100000
1301778900,2.353116667
1301778840,2.348800000
1301778780,2.932500000
1301778720,3.518450000
1301778660,2.365383333
1301778600,2.338383333
1301778540,2.274916667
1301778480,2.180750000
1301778420,2.031816667
1301778360,2.262433333
1301778300,2.179000000
1301778240,2.285633333
1301778180,2.291250000
1301778120,2.282066667
1301778060,2.259000000
1301778000,2.276116667
1301777940,2.258166667
1301777880,2.269200000
1301777820,2.350166667
1301777760,1.975933333
1301777700,1.952050000
1301777640,1.919933333
1301777580,1.884033333
1301777520,1.872250000
1301777460,1.873316667
1301777400,1.981516667
1301777340,2.074516667
1301777280,2.033600000
1301777220,2.038850000
1301777160,2.036383333
1301777100,2.050400000
1301777040,2.048816667
1301776980,2.049733333
1301776920,2.085950000
1301776860,2.073766667
1301776800,1.927533333
1301776740,1.668466667
1301776680,1.573433333
1301776620,1.588700000
1301776560,1.440266667
1301776500,1.342883333
1301776440,1.245700000
1301776380,1.209400000
1301776320,1.195800000
1301776260,1.198733333
1301776200,1.196066667
1301776140,1.199366667
1301776080,1.193350000
1301776020,1.188933333
1301775960,1.208283333
1301775900,1.212116667
1301775840,1.211733333
1301775780,1.204616667
1301775720,1.207383333
1301775660,1.212450000
1301775600,1.206166667
1301775540,1.208450000
1301775480,1.193350000
1301775420,1.191716667
1301775360,1.198966667
1301775300,1.194816667
1301775240,1.204033333
1301775180,1.215900000
1301775120,1.258950000
1301775060,1.375066667
1301775000,1.566933333
1301774940,1.386616667
1301774880,1.438133333
1301774820,1.398116667
1301774760,1.418233333
1301774700,1.412683333
1301774640,1.450116667
1301774580,1.375200000
1301774520,1.236250000
1301774460,1.172316667
1301774400,1.190916667
1301774340,1.167366667
1301774280,1.172833333
1301774220,1.181350000
1301774160,1.161583333
1301774100,1.188933333
1301774040,1.163033333
1301773980,1.210250000
1301773920,1.159733333
1301773860,1.196550000
1301773800,1.151916667
1301773740,1.201416667
1301773680,1.159233333
1301773620,1.184616667
1301773560,1.165866667
1301773500,1.173400000
1301773440,1.190183333
1301773380,1.168450000
1301773320,1.204916667
1301773260,1.165266667
1301773200,1.207966667
1301773140,1.156683333
1301773080,1.211700000
1301773020,1.156933333
1301772960,1.200083333
1301772900,1.131566667
1301772840,1.283833333
1301772780,1.338400000
1301772720,1.380850000
1301772660,1.420866667
1301772600,1.413033333
1301772540,1.424450000
1301772480,1.416900000
1301772420,2.665933333
1301772360,2.011983333
1301772300,1.375750000
1301772240,1.225083333
1301772180,1.246116667
1301772120,1.250316667
1301772060,1.256566667
1301772000,1.246200000
1301771940,1.264533333
1301771880,1.240983333
1301771820,1.235683333
1301771760,1.331200000
1301771700,1.272033333
1301771640,1.299633333
1301771580,1.287183333
1301771520,1.288966667
1301771460,1.316483333
1301771400,1.270416667
1301771340,1.313633333
1301771280,1.318200000
1301771220,1.274683333
1301771160,1.321083333
1301771100,1.280033333
1301771040,1.302366667
1301770980,1.291616667
1301770920,1.280316667
1301770860,1.292366667
1301770800,1.325233333
1301770740,1.282466667
1301770680,1.315150000
1301770620,1.312483333
1301770560,1.358916667
1301770500,1.488900000
1301770440,1.498700000
1301770380,1.503500000
1301770320,1.411383333
1301770260,1.497383333
1301770200,1.416433333
1301770140,1.368066667
1301770080,1.487883333
1301770020,1.532283333
1301769960,1.419900000
1301769900,1.447233333
1301769840,1.450000000
1301769780,1.489250000
1301769720,1.348283333
1301769660,1.342133333
1301769600,1.362233333
1301769540,1.335900000
1301769480,1.505950000
1301769420,1.575016667
1301769360,1.527400000
1301769300,1.532466667
1301769240,1.499950000
1301769180,1.543866667
1301769120,1.507433333
1301769060,1.547916667
1301769000,1.496716667
1301768940,1.542633333
1301768880,1.451883333
1301768820,2.990966667
1301768760,2.925950000
1301768700,2.982116667
1301768640,2.964233333
1301768580,3.073766667
1301768520,3.004933333
1301768460,3.064866667
1301768400,3.097650000
1301768340,3.051900000
1301768280,3.027800000
1301768220,3.038200000
1301768160,3.156600000
1301768100,3.185366667
1301768040,3.185733333
1301767980,3.246850000
1301767920,3.197233333
1301767860,3.226183333
1301767800,3.204633333
1301767740,3.120633333
1301767680,1.664866667
1301767620,1.610083333
1301767560,1.466633333
1301767500,1.499333333
1301767440,1.474050000
1301767380,1.510416667
1301767320,1.465216667
1301767260,1.532966667
1301767200,1.499550000
1301767140,1.534700000
1301767080,1.491150000
1301767020,1.515883333
1301766960,1.474633333
1301766900,1.506883333
1301766840,1.447866667
1301766780,1.504083333
1301766720,1.493000000
1301766660,1.516450000
1301766600,1.491833333
1301766540,1.504066667
1301766480,1.494550000
1301766420,1.533816667
1301766360,1.481783333
1301766300,1.450350000
1301766240,1.402550000
1301766180,1.426900000
1301766120,1.430916667
1301766060,1.455350000
1301766000,1.441366667
1301765940,1.398600000
1301765880,1.419633333
1301765820,1.462733333
1301765760,1.436466667
1301765700,1.454133333
1301765640,1.600200000
1301765580,1.615500000
1301765520,1.626383333
1301765460,1.581133333
1301765400,1.604783333
1301765340,1.652033333
1301765280,1.603983333
1301765220,1.668300000
1301765160,1.646433333
1301765100,1.438416667
1301765040,2.340916667
1301764980,2.486966667
1301764920,1.458700000
1301764860,1.453433333
1301764800,1.455050000
1301764740,1.471366667
1301764680,1.459266667
1301764620,1.465783333
1301764560,1.455600000
1301764500,1.502600000
1301764440,1.496200000
1301764380,1.489400000
1301764320,1.489650000
1301764260,1.466316667
1301764200,1.517133333
1301764140,1.483500000
1301764080,1.511433333
1301764020,1.475033333
1301763960,1.491100000
1301763900,1.475666667
1301763840,1.500116667
1301763780,1.481750000
1301763720,1.508450000
1301763660,1.476100000
1301763600,1.509016667
1301763540,1.523800000
1301763480,1.500783333
1301763420,1.489483333
1301763360,1.537633333
1301763300,1.459166667
1301763240,1.503683333
1301763180,1.455866667
1301763120,1.495700000
1301763060,1.585050000
1301763000,1.680650000
1301762940,1.648383333
1301762880,1.661066667
1301762820,1.658550000
1301762760,1.633300000
1301762700,1.661650000
1301762640,1.621916667
1301762580,1.679966667
1301762520,1.600883333
1301762460,1.471083333
1301762400,1.476083333
1301762340,1.463833333
1301762280,1.473050000
1301762220,1.456066667
1301762160,1.451750000
1301762100,1.493866667
1301762040,1.459416667
1301761980,1.417216667
1301761920,1.421366667
1301761860,1.383933333
1301761800,1.386000000
1301761740,1.454633333
1301761680,1.564250000
1301761620,1.505466667
1301761560,1.574883333
1301761500,1.581950000
1301761440,1.542216667
1301761380,1.563233333
1301761320,1.630483333
1301761260,1.574233333
1301761200,1.614033333
1301761140,1.563083333
1301761080,1.626283333
1301761020,1.537166667
1301760960,1.615133333
1301760900,1.567183333
1301760840,1.597183333
1301760780,1.606166667
1301760720,1.620366667
1301760660,1.636816667
1301760600,1.614450000
1301760540,1.632966667
1301760480,2.781666667
1301760420,2.364333333
1301760360,1.676416667
1301760300,1.820283333
1301760240,1.832933333
1301760180,1.969483333
1301760120,2.204033333
1301760060,2.348033333
1301760000,2.281566667
1301759940,3.368700000
1301759880,4.544783333
1301759820,4.502416667
1301759760,4.385916667
1301759700,4.282716667
1301759640,4.333416667
1301759580,4.501450000
1301759520,5.941766667
1301759460,4.385716667
1301759400,4.375783333
1301759340,4.349366667
1301759280,4.313433333
1301759220,4.369016667
1301759160,4.319700000
1301759100,4.299366667
1301759040,4.242500000
1301758980,4.340316667
1301758920,4.318550000
1301758860,4.376933333
1301758800,4.384200000
1301758740,4.390350000
1301758680,4.324750000
1301758620,4.298033333
1301758560,4.375433333
1301758500,4.150400000
1301758440,4.468933333
1301758380,4.773350000
1301758320,4.771183333
1301758260,4.257416667
1301758200,4.542350000
1301758140,4.608100000
1301758080,4.624966667
1301758020,4.605050000
1301757960,4.656766667
1301757900,4.614016667
1301757840,4.845616667
1301757780,5.992966667
1301757720,4.640316667
1301757660,4.571583333
1301757600,4.589400000
1301757540,7.764916667
1301757480,5.977750000
1301757420,4.687533333
1301757360,4.872233333
1301757300,4.886933333
1301757240,4.896616667
1301757180,4.936150000
1301757120,4.960533333
1301757060,5.103866667
1301757000,5.084600000
1301756940,8.273383333
1301756880,10.422750000
1301756820,8.918950000
1301756760,6.486650000
1301756700,5.002966667
1301756640,5.722416667
1301756580,5.774033333
1301756520,4.607800000
1301756460,4.588833333
1301756400,4.637383333
1301756340,4.650350000
1301756280,4.670366667
1301756220,4.663266667
1301756160,4.650283333
1301756100,9.145950000
1301756040,8.191233333
1301755980,7.412716667
1301755920,4.735266667
1301755860,4.693766667
1301755800,4.513666667
1301755740,4.484383333
1301755680,4.496466667
1301755620,2.346083333
1301755560,2.290183333
1301755500,2.289583333
